time_us,event,node_id,packet_id,details_json
18480000,voice_frame_generated,1,5377,"{""sequence"": 574}"
18480000,queue_depth,1,,"{""depth"": 1}"
18480000,tx_start,1,5377,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18481316,packet_delivered,1,5377,"{""kind"": ""voice"", ""latency_us"": 1318}"
18482500,voice_frame_generated,2,5378,"{""sequence"": 924}"
18482500,queue_depth,2,,"{""depth"": 1}"
18482500,tx_start,2,5378,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18483816,packet_delivered,2,5378,"{""kind"": ""voice"", ""latency_us"": 1318}"
18485000,voice_frame_generated,3,5379,"{""sequence"": 924}"
18485000,queue_depth,3,,"{""depth"": 1}"
